module,msgid,msgstr,occurrences
intn_portal_metrology_dispenser_requests,l/min,,1
intn_portal_metrology_dispenser_requests,"<div style=""margin: 0px; padding: 0px;"">
                    <p>A new metrology dispenser service request has been submitted.</p>
                    <ul>
                        <li><strong>Request:</strong> {{ object.name }}</li>
                        <li><strong>Service type:</strong> {{ object.service_type_label or '' }}</li>
                        <li><strong>Ticket:</strong> {{ object.ticket_id.display_name or '' }}</li>
                        <li><strong>Customer:</strong> {{ object.ticket_id.partner_id.display_name or '' }}</li>
                    </ul>
                    <p><a href=""/web#id=%7B%7B%20object.id%20%7D%7D&amp;model=service.request&amp;view_type=form"">Open in backend</a></p>
                </div>
            ",,0
intn_portal_oiat_service_request,AVISO IMPORTANTE DE CALIDAD,,1
intn_portal_oiat_service_request,Acción,,1
intn_portal_oiat_service_request,Active,,1
intn_portal_oiat_service_request,Activos,,1
intn_portal_oiat_service_request,Agregar Servicio,,1
intn_portal_oiat_service_request,Agregue al menos un servicio antes de enviar.,,2
intn_portal_oiat_service_request,Aún no ha agregado servicios. Complete los datos y presione,,1
intn_portal_oiat_service_request,Batch Number,,1
intn_portal_oiat_service_request,"Campo opcional. Formatos: PDF, JPG, PNG.",,1
intn_portal_oiat_service_request,Cantidad a Certificar,,2
intn_portal_oiat_service_request,Cantidad de Muestra,,2
intn_portal_oiat_service_request,Cantidad de Servicios,,1
intn_portal_oiat_service_request,Categoría,,1
intn_portal_oiat_service_request,Certificado,,1
intn_portal_oiat_service_request,Certificado de análisis de origen,,1
intn_portal_oiat_service_request,Certificados,,1
intn_portal_oiat_service_request,Certified Quantity,,3
intn_portal_oiat_service_request,Contact Name,,2
intn_portal_oiat_service_request,Contact Phone,,2
intn_portal_oiat_service_request,Created by,,1
intn_portal_oiat_service_request,Created on,,1
intn_portal_oiat_service_request,Crudo,,1
intn_portal_oiat_service_request,Datos de Contacto,,1
intn_portal_oiat_service_request,Datos de Muestra OIAT,,1
intn_portal_oiat_service_request,Datos de la Muestra,,1
intn_portal_oiat_service_request,Display Name,,1
intn_portal_oiat_service_request,Ej: 021 123456,,1
intn_portal_oiat_service_request,Ej: LOTE-2024-001,,1
intn_portal_oiat_service_request,Elaboración,,1
intn_portal_oiat_service_request,Eliminar,,1
intn_portal_oiat_service_request,"En caso de que la muestra sea presentada en envases reutilizados, debe contar con
                    identificación que coincida con los datos registrados en el sistema.",,1
intn_portal_oiat_service_request,Especifique el tipo de muestra,,1
intn_portal_oiat_service_request,Especifique el tipo de muestra...,,1
intn_portal_oiat_service_request,Estado,,1
intn_portal_oiat_service_request,Expiration Date,,1
intn_portal_oiat_service_request,Fecha de Elaboración,,1
intn_portal_oiat_service_request,Fecha de Vencimiento,,1
intn_portal_oiat_service_request,Gaseoso,,1
intn_portal_oiat_service_request,Group By,,1
intn_portal_oiat_service_request,ID,,1
intn_portal_oiat_service_request,Ingrese el Teléfono de Contacto.,,2
intn_portal_oiat_service_request,Ingrese la Persona de Contacto.,,2
intn_portal_oiat_service_request,Ingrese observaciones adicionales o describa el servicio que necesite en el caso de que no se encuentre disponible en la lista.,,1
intn_portal_oiat_service_request,L,,1
intn_portal_oiat_service_request,Last Updated by,,1
intn_portal_oiat_service_request,Last Updated on,,1
intn_portal_oiat_service_request,Line Kind,,1
intn_portal_oiat_service_request,Litraje,,1
intn_portal_oiat_service_request,Lote,,2
intn_portal_oiat_service_request,Líquido,,1
intn_portal_oiat_service_request,Muestra de alimentos,,1
intn_portal_oiat_service_request,Name,,1
intn_portal_oiat_service_request,Nombre completo...,,1
intn_portal_oiat_service_request,Nombre del proveedor...,,1
intn_portal_oiat_service_request,Nombre del tipo de muestra,,1
intn_portal_oiat_service_request,Número de Lote,,1
intn_portal_oiat_service_request,OIAT Sample Type,,1
intn_portal_oiat_service_request,OIAT Sample Type Administrator,,1
intn_portal_oiat_service_request,OIAT Service,,1
intn_portal_oiat_service_request,OIAT Service Catalog,,1
intn_portal_oiat_service_request,OIAT Service Request - %s,,1
intn_portal_oiat_service_request,OIAT Services,,1
intn_portal_oiat_service_request,OIAT sample service request with %(count)s service(s) created from portal,,1
intn_portal_oiat_service_request,OIAT: Solicitud de Muestra,,1
intn_portal_oiat_service_request,Observaciones,,1
intn_portal_oiat_service_request,Observaciones y Requerimientos Especiales,,1
intn_portal_oiat_service_request,Observations,,2
intn_portal_oiat_service_request,Origin Certificate,,1
intn_portal_oiat_service_request,Other (Specify),,2
intn_portal_oiat_service_request,Other Sample Type,,1
intn_portal_oiat_service_request,Otro,,1
intn_portal_oiat_service_request,Otros,,1
intn_portal_oiat_service_request,Otros:,,1
intn_portal_oiat_service_request,Persona de Contacto,,2
intn_portal_oiat_service_request,Production Date,,1
intn_portal_oiat_service_request,Producto / Determinación,,1
intn_portal_oiat_service_request,Proveedor,,2
intn_portal_oiat_service_request,Sales Order,,1
intn_portal_oiat_service_request,Sample Quantity,,3
intn_portal_oiat_service_request,Sample Request,,1
intn_portal_oiat_service_request,Sample Type,,3
intn_portal_oiat_service_request,Sample Type (name),,1
intn_portal_oiat_service_request,Sample UoM,,2
intn_portal_oiat_service_request,Seleccionar categoría...,,1
intn_portal_oiat_service_request,Seleccionar producto...,,1
intn_portal_oiat_service_request,Seleccionar tipo de muestra...,,1
intn_portal_oiat_service_request,Sequence,,1
intn_portal_oiat_service_request,Service %(index)s: Certified Quantity is required.,,1
intn_portal_oiat_service_request,Service %(index)s: Sample Quantity must be greater than 0.,,1
intn_portal_oiat_service_request,Service %(index)s: Sample Type is required.,,1
intn_portal_oiat_service_request,Service %(index)s: Sample UoM is required.,,1
intn_portal_oiat_service_request,Service %(index)s: invalid Sample Type.,,1
intn_portal_oiat_service_request,Service %(index)s: invalid catalog selection.,,1
intn_portal_oiat_service_request,Service %(index)s: product is not available for this department.,,1
intn_portal_oiat_service_request,Service %(index)s: specify the sample type when selecting 'Otros'.,,1
intn_portal_oiat_service_request,Service Request,,1
intn_portal_oiat_service_request,Service Request Line,,1
intn_portal_oiat_service_request,Service Type,,1
intn_portal_oiat_service_request,Servicios solicitados,,1
intn_portal_oiat_service_request,Sin archivo,,1
intn_portal_oiat_service_request,Supplier,,2
intn_portal_oiat_service_request,Sólido,,1
intn_portal_oiat_service_request,Teléfono de Contacto,,2
intn_portal_oiat_service_request,Tipo de Muestra,,3
intn_portal_oiat_service_request,Tipos de Muestras,,4
intn_portal_oiat_service_request,"Todos los datos consignados en esta solicitud deberán coincidir exactamente
                    con la información contenida en la etiqueta de la muestra física entregada al INTN
                    para su análisis.",,1
intn_portal_oiat_service_request,Unidad de medida (obligatoria),,1
intn_portal_oiat_service_request,UoM,,1
intn_portal_oiat_service_request,UoM *,,1
intn_portal_oiat_service_request,Vencimiento,,1
intn_portal_oiat_service_request,Volumen o peso físico que envía.,,1
intn_portal_oiat_service_request,ml,,1
intn_portal_registration,%s — Service History,,1
intn_portal_registration,<span>Lat:</span>,,1
intn_portal_registration,<span>Long:</span>,,1
intn_portal_registration,<strong>Email:</strong>,,1
intn_portal_registration,Altos,,1
intn_portal_registration,Antequera,,1
intn_portal_registration,Areguá,,1
intn_portal_registration,Arroyito,,1
intn_portal_registration,Arroyos y Esteros,,1
intn_portal_registration,Asunción,,1
intn_portal_registration,Ayolas,,1
intn_portal_registration,Azotey,,1
intn_portal_registration,Bella Vista Norte,,1
intn_portal_registration,Bella Vista del Sur,,1
intn_portal_registration,Benjamín Aceval,,1
intn_portal_registration,Boquerón,,1
intn_portal_registration,Borja,,1
intn_portal_registration,Branch name is required.,,1
intn_portal_registration,Campo Aceval,,1
intn_portal_registration,Capiibary,,1
intn_portal_registration,Capitán Carmelo Peralta,,1
intn_portal_registration,Capitán Mauricio José Troche,,1
intn_portal_registration,Capitán Meza,,1
intn_portal_registration,Capitán Miranda,,1
intn_portal_registration,Caraguatay,,1
intn_portal_registration,Carapeguá,,1
intn_portal_registration,Carayaó,,1
intn_portal_registration,Carlos Antonio López,,1
intn_portal_registration,Cedrales,,1
intn_portal_registration,Cerro Corá,,1
intn_portal_registration,City is required.,,1
intn_portal_registration,Colonia Fram,,1
intn_portal_registration,Colonia Independencia,,1
intn_portal_registration,Colonia Obligado,,1
intn_portal_registration,Company email or phone is required.,,1
intn_portal_registration,Company name is required.,,1
intn_portal_registration,Company type is required.,,1
intn_portal_registration,"Confirmar contraseña <span style=""color:red"">*</span>",,1
intn_portal_registration,Contact email is required.,,1
intn_portal_registration,Contact name is required.,,1
intn_portal_registration,"Contact person must have name, email, and phone.",,1
intn_portal_registration,Contact phone is required.,,1
intn_portal_registration,Contacts under company %(company)s must have: %(fields)s.,,1
intn_portal_registration,"Contraseña <span style=""color:red"">*</span>",,1
intn_portal_registration,Coronel José Félix Bogado,,1
intn_portal_registration,Create or update branch records when the RUC service returns establishment data.,,1
intn_portal_registration,Cruce Liberación,,1
intn_portal_registration,Curuguaty,,1
intn_portal_registration,Customer origin is required.,,1
intn_portal_registration,Desmochados,,1
intn_portal_registration,Doctor Cecilio Báez,,1
intn_portal_registration,Doctor Juan Eulogio Estigarribia (C9),,1
intn_portal_registration,Doctor Juan León Mallorquín,,1
intn_portal_registration,Doctor Juan Manuel Frutos (Pastoreo),,1
intn_portal_registration,Doctor Moisés Santiago Bertoni,,1
intn_portal_registration,Doctor Raúl Peña,,1
intn_portal_registration,Domingo Martínez de Irala,,1
intn_portal_registration,Ecommerce,,1
intn_portal_registration,Edelira,,1
intn_portal_registration,El campo Celular es obligatorio.,,1
intn_portal_registration,El campo Correo Electrónico es obligatorio.,,1
intn_portal_registration,El campo RUC es obligatorio.,,1
intn_portal_registration,El campo Razón Social / Nombre es obligatorio.,,1
intn_portal_registration,Email,,2
intn_portal_registration,Email *,,1
intn_portal_registration,Email is required.,,1
intn_portal_registration,Emboscada,,1
intn_portal_registration,Encarnación,,1
intn_portal_registration,Eusebio Ayala,,1
intn_portal_registration,Filadelfia,,1
intn_portal_registration,Fuerte Olimpo,,1
intn_portal_registration,Fulgencio Yegros,,1
intn_portal_registration,Félix Pérez Cardozo,,1
intn_portal_registration,General Delgado,,1
intn_portal_registration,General Elizardo Aquino,,1
intn_portal_registration,General Francisco Caballero Álvarez (Puente Kyjha),,1
intn_portal_registration,General Higinio Morínigo,,1
intn_portal_registration,General José María Bruguez,,1
intn_portal_registration,Geolocation,,1
intn_portal_registration,Guarambaré,,1
intn_portal_registration,Guayaibí,,1
intn_portal_registration,Guazú Cuá,,1
intn_portal_registration,"Headquarters can only be set on companies, not contacts.",,1
intn_portal_registration,Hohenau,,1
intn_portal_registration,Horqueta,,1
intn_portal_registration,Humaitá,,1
intn_portal_registration,INTN,,2
intn_portal_registration,Identification (VAT),,1
intn_portal_registration,Identification Number is required.,,3
intn_portal_registration,Independencia,,1
intn_portal_registration,Iruña,,1
intn_portal_registration,Itacurubí de la Cordillera,,1
intn_portal_registration,Itacurubí del Rosario,,1
intn_portal_registration,Itanará,,1
intn_portal_registration,Itapé,,1
intn_portal_registration,Itapúa Poty,,1
intn_portal_registration,Itauguá,,1
intn_portal_registration,Iturbe,,1
intn_portal_registration,Jesús,,1
intn_portal_registration,José A. Fassardi,,1
intn_portal_registration,José Domingo Ocampos,,1
intn_portal_registration,José Falcón,,1
intn_portal_registration,José Leandro Oviedo,,1
intn_portal_registration,Juan Emiliano O'Leary,,1
intn_portal_registration,Julián Augusto Saldívar,,1
intn_portal_registration,Katueté,,1
intn_portal_registration,La Colmena,,1
intn_portal_registration,La Paloma del Espíritu Santo,,1
intn_portal_registration,La Pastora,,1
intn_portal_registration,Lambaré,,1
intn_portal_registration,Latitude,,1
intn_portal_registration,Laurel,,1
intn_portal_registration,Lima,,1
intn_portal_registration,Loma Grande,,1
intn_portal_registration,Loma Plata,,1
intn_portal_registration,Longitude,,1
intn_portal_registration,Loreto,,1
intn_portal_registration,Los Cedrales,,1
intn_portal_registration,Maracaná,,1
intn_portal_registration,Mariscal José Félix Estigarribia,,1
intn_portal_registration,María Antonia,,1
intn_portal_registration,Mbaracayú,,1
intn_portal_registration,Mbocayaty del Guairá,,1
intn_portal_registration,Mbocayaty del Yhaguy,,1
intn_portal_registration,Mbuyapey,,1
intn_portal_registration,Minga Porá,,1
intn_portal_registration,Name is required.,,1
intn_portal_registration,Nanawa,,1
intn_portal_registration,Natalicio Talavera,,1
intn_portal_registration,Nueva Alborada,,1
intn_portal_registration,Nueva Asunción,,1
intn_portal_registration,Nueva Esperanza,,1
intn_portal_registration,Nueva Germania,,1
intn_portal_registration,Nueva Italia,,1
intn_portal_registration,Nueva Londres,,1
intn_portal_registration,Nueva Toledo,,1
